"campaign_id","date","channel","campaign_type","device_type","os","country","impressions","clicks","conversions","spend_usd","revenue_usd"
"GOOGLE_CAMP_015","2025-07-09","Google","acquisition","Mobile","Android","Brazil","2846","45","3","1185.52","1304.07"
"TABOOLA_CAMP_024","2025-06-20","Taboola","acquisition","Desktop","Desktop","India","11476","185","43","2662.09","1597.25"
"META_CAMP_047","2025-06-26","Meta","acquisition","Desktop","Desktop","Japan","8753","393","83","1156.09","1098.29"
"TABOOLA_CAMP_025","2025-07-01","Taboola","acquisition","Desktop","Desktop","India","1378","45","2","1647.73","988.64"
"MOLOCO_CAMP_041","2025-07-10","Moloco","retargeting","Mobile","Android","Canada","2120","87","11","6748.08","6073.27"
"GOOGLE_CAMP_010","2025-06-27","Google","acquisition","Mobile","Android","UK","5211","102","29","7993.6","8792.96"
"GOOGLE_CAMP_013","2025-06-26","Google","acquisition","Mobile","Android","Canada","6824","172","11","1940.87","2134.96"
"META_CAMP_025","2025-06-24","Meta","acquisition","Mobile","iOS","Japan","4007","50","8","15000.0","14250.0"
"GOOGLE_CAMP_012","2025-06-19","Google","acquisition","Mobile","Android","USA","9224","414","68","1416.92","1558.61"
"GOOGLE_CAMP_032","2025-06-17","Google","acquisition","Mobile","Android","Brazil","12994","469","91","7771.6","8548.76"
"GOOGLE_CAMP_047","2025-06-17","Google","acquisition","Desktop","Desktop","Germany","5904","118","18","16.1","17.71"
"META_CAMP_014","2025-06-19","Meta","acquisition","Mobile","Android","Japan","1000","11","1","15000.0","14250.0"
"GOOGLE_CAMP_039","2025-07-03","Google","acquisition","Mobile","Android","India","20000","382","81","855.6","941.16"
"META_CAMP_002","2025-07-10","Meta","acquisition","Desktop","Desktop","Germany","1108","16","3","120.15","114.14"
"AFFILIATE_CAMP_037","2025-06-21","Affiliate","acquisition","Mobile","Android","UK","3493","170","14","1110.31","721.7"
"AFFILIATE_CAMP_007","2025-06-14","Affiliate","acquisition","Mobile","Android","UK","1518","66","17","1292.88","840.37"
"META_CAMP_044","2025-06-20","Meta","acquisition","Mobile","Android","India","5591","218","57","7049.97","6697.47"
"META_CAMP_014","2025-06-29","Meta","acquisition","Desktop","Desktop","Brazil","8090","188","49","171.09","162.54"
"GOOGLE_CAMP_039","2025-06-12","Google","acquisition","Mobile","Android","Brazil","5109","76","6","1177.71","1295.48"
"META_CAMP_021","2025-07-03","Meta","acquisition","Mobile","Android","Japan","6295","238","31","3669.4","3485.93"
"MOLOCO_CAMP_038","2025-06-24","Moloco","retargeting","Mobile","Android","India","1531","24","6","4858.81","4372.93"
"MOLOCO_CAMP_037","2025-06-16","Moloco","retargeting","Mobile","Android","India","4541","217","38","5550.31","4995.28"
"META_CAMP_021","2025-07-11","Meta","acquisition","Desktop","Desktop","Germany","1000","20","2","2188.92","2079.47"
"MOLOCO_CAMP_048","2025-06-13","Moloco","retargeting","Desktop","Desktop","Japan","1000","20","5","2194.4","1974.96"
"GOOGLE_CAMP_038","2025-06-20","Google","acquisition","Mobile","Android","Canada","3347","81","22","610.25","671.28"
"META_CAMP_031","2025-07-01","Meta","acquisition","Mobile","iOS","UK","1083","52","3","2408.31","2287.89"
"TIKTOK_CAMP_043","2025-07-04","TikTok","acquisition","Mobile","Android","Canada","9746","320","31","3192.74","4278.27"
"GOOGLE_CAMP_001","2025-06-29","Google","acquisition","Mobile","Android","USA","5638","246","31","5666.49","6233.14"
"GOOGLE_CAMP_032","2025-07-07","Google","acquisition","Desktop","Desktop","Canada","7213","274","41","1160.31","1276.34"
"META_CAMP_039","2025-06-27","Meta","acquisition","Mobile","iOS","USA","14377","503","61","530.71","504.17"
"META_CAMP_038","2025-07-07","Meta","acquisition","Mobile","Android","Germany","20000","615","88","15000.0","14250.0"
"GOOGLE_CAMP_030","2025-06-25","Google","acquisition","Desktop","Desktop","Canada","1782","84","16","4269.94","4696.93"
"GOOGLE_CAMP_039","2025-07-05","Google","acquisition","Mobile","Android","USA","8792","298","60","489.42","538.36"
"GOOGLE_CAMP_030","2025-06-25","Google","acquisition","Mobile","iOS","India","8256","272","79","9721.32","10693.45"
"TIKTOK_CAMP_005","2025-06-23","TikTok","acquisition","Mobile","iOS","Brazil","1000","15","0","2016.93","2702.69"
"AFFILIATE_CAMP_031","2025-07-07","Affiliate","acquisition","Mobile","Android","Germany","2286","69","5","159.5","103.68"
"TIKTOK_CAMP_007","2025-06-26","TikTok","acquisition","Desktop","Desktop","Germany","6872","286","7","169.93","227.71"
"GOOGLE_CAMP_008","2025-06-14","Google","acquisition","Mobile","Android","Japan","2368","73","11","468.09","514.9"
"GOOGLE_CAMP_010","2025-06-21","Google","acquisition","Desktop","Desktop","UK","1000","13","1","2104.74","2315.21"
"GOOGLE_CAMP_004","2025-06-24","Google","acquisition","Desktop","Desktop","UK","4362","92","20","1559.57","1715.53"
"GOOGLE_CAMP_011","2025-06-27","Google","acquisition","Mobile","iOS","Brazil","1000","22","5","4117.12","4528.83"
"TIKTOK_CAMP_046","2025-07-11","TikTok","acquisition","Desktop","Desktop","USA","1063","53","3","1752.39","2348.2"
"TIKTOK_CAMP_037","2025-07-04","TikTok","acquisition","Mobile","Android","Germany","16070","323","47","2083.94","2792.48"
"META_CAMP_005","2025-06-28","Meta","acquisition","Mobile","iOS","USA","7461","187","52","4579.28","4350.32"
"META_CAMP_009","2025-06-18","Meta","acquisition","Mobile","Android","USA","3930","68","14","15000.0","14250.0"
"GOOGLE_CAMP_003","2025-06-17","Google","acquisition","Mobile","Android","USA","18680","668","119","497.32","547.05"
"MOLOCO_CAMP_043","2025-06-25","Moloco","retargeting","Mobile","iOS","Germany","4122","183","15","8191.98","7372.78"
"TIKTOK_CAMP_022","2025-06-13","TikTok","acquisition","Desktop","Desktop","UK","19665","608","23","3739.47","5010.89"
"AFFILIATE_CAMP_014","2025-07-06","Affiliate","acquisition","Mobile","iOS","India","1847","22","3","1665.71","1082.71"
"TABOOLA_CAMP_047","2025-07-07","Taboola","acquisition","Desktop","Desktop","Germany","1000","38","8","1011.81","607.09"
"GOOGLE_CAMP_027","2025-06-26","Google","acquisition","Mobile","iOS","USA","6680","66","13","4195.03","4614.53"
"GOOGLE_CAMP_012","2025-06-23","Google","acquisition","Mobile","Android","Brazil","5853","240","63","576.31","633.94"
"META_CAMP_016","2025-06-18","Meta","acquisition","Mobile","iOS","Germany","2718","38","3","6254.92","5942.17"
"GOOGLE_CAMP_018","2025-06-26","Google","acquisition","Mobile","Android","India","1576","36","3","34.23","37.65"
"META_CAMP_031","2025-07-12","Meta","acquisition","Desktop","Desktop","UK","5818","183","34","5541.28","5264.22"
"GOOGLE_CAMP_016","2025-06-22","Google","acquisition","Desktop","Desktop","UK","3370","168","46","2908.57","3199.43"
"META_CAMP_033","2025-07-05","Meta","acquisition","Mobile","Android","Germany","6559","178","50","9379.08","8910.13"
"GOOGLE_CAMP_046","2025-06-13","Google","acquisition","Mobile","Android","Brazil","15389","93","22","2233.39","2456.73"
"GOOGLE_CAMP_023","2025-06-13","Google","acquisition","Mobile","Android","Germany","5531","65","7","1874.86","2062.35"
"GOOGLE_CAMP_029","2025-07-10","Google","acquisition","Mobile","Android","Germany","14032","518","66","1282.32","1410.55"
"GOOGLE_CAMP_009","2025-07-05","Google","acquisition","Mobile","iOS","Brazil","1251","57","1","2536.53","2790.18"
"MOLOCO_CAMP_002","2025-07-01","Moloco","retargeting","Mobile","iOS","USA","2307","57","1","485.16","436.64"
"META_CAMP_046","2025-07-09","Meta","acquisition","Desktop","Desktop","Japan","4294","95","6","9074.7","8620.96"
"AFFILIATE_CAMP_003","2025-07-03","Affiliate","acquisition","Desktop","Desktop","Japan","12714","77","18","533.97","347.08"
"GOOGLE_CAMP_038","2025-06-12","Google","acquisition","Mobile","iOS","Japan","1000","17","2","3715.91","4087.5"
"GOOGLE_CAMP_042","2025-06-12","Google","acquisition","Mobile","Android","USA","1000","24","4","2758.69","3034.56"
"META_CAMP_037","2025-07-04","Meta","acquisition","Mobile","iOS","Brazil","1163","17","4","6846.53","6504.2"
"META_CAMP_037","2025-07-07","Meta","acquisition","Desktop","Desktop","Canada","17651","338","91","329.77","313.28"
"GOOGLE_CAMP_042","2025-07-01","Google","acquisition","Mobile","iOS","UK","5508","88","16","3277.76","3605.54"
"GOOGLE_CAMP_045","2025-06-12","Google","acquisition","Mobile","Android","Canada","20000","747","85","2091.77","2300.95"
"GOOGLE_CAMP_049","2025-06-12","Google","acquisition","Mobile","Android","Canada","18114","743","214","484.47","532.92"
"META_CAMP_050","2025-06-28","Meta","acquisition","Mobile","iOS","India","2240","39","5","1400.76","1330.72"
"TIKTOK_CAMP_028","2025-07-07","TikTok","acquisition","Mobile","Android","India","20000","918","266","6401.33","8577.78"
"AFFILIATE_CAMP_016","2025-07-03","Affiliate","acquisition","Mobile","Android","UK","3186","158","8","1268.73","824.67"
"META_CAMP_006","2025-07-04","Meta","acquisition","Desktop","Desktop","India","7831","54","4","7799.52","7409.54"
"GOOGLE_CAMP_043","2025-06-17","Google","acquisition","Mobile","iOS","Brazil","8668","147","4","4250.39","4675.43"
"META_CAMP_034","2025-06-16","Meta","acquisition","Mobile","Android","India","1000","22","3","903.38","858.21"
"META_CAMP_048","2025-06-15","Meta","acquisition","Mobile","Android","India","2033","74","7","2481.35","2357.28"
"GOOGLE_CAMP_014","2025-06-28","Google","acquisition","Mobile","Android","UK","2931","48","13","716.94","788.63"
"MOLOCO_CAMP_033","2025-06-13","Moloco","retargeting","Mobile","Android","India","2132","99","9","300.37","270.33"
"TIKTOK_CAMP_005","2025-07-10","TikTok","acquisition","Desktop","Desktop","UK","6952","235","28","319.26","427.81"
"GOOGLE_CAMP_007","2025-06-13","Google","acquisition","Mobile","iOS","India","7040","184","29","3689.7","4058.67"
"GOOGLE_CAMP_036","2025-06-22","Google","acquisition","Mobile","Android","USA","8734","402","83","760.46","836.51"
"TABOOLA_CAMP_046","2025-06-23","Taboola","acquisition","Mobile","iOS","Canada","17931","766","116","1167.39","700.43"
"GOOGLE_CAMP_013","2025-06-28","Google","acquisition","Mobile","iOS","USA","18048","137","16","8087.84","8896.62"
"META_CAMP_022","2025-06-14","Meta","acquisition","Mobile","Android","Canada","1000","34","0","11483.97","10909.77"
"META_CAMP_018","2025-06-21","Meta","acquisition","Mobile","Android","Canada","1000","33","7","1752.53","1664.9"
"GOOGLE_CAMP_024","2025-06-15","Google","acquisition","Mobile","iOS","USA","2124","52","9","5372.9","5910.19"
"GOOGLE_CAMP_041","2025-07-11","Google","acquisition","Mobile","Android","Germany","5020","123","29","2958.85","3254.74"
"AFFILIATE_CAMP_037","2025-06-14","Affiliate","acquisition","Mobile","Android","USA","13485","340","91","2572.09","1671.86"
"META_CAMP_040","2025-06-19","Meta","acquisition","Mobile","Android","Canada","1000","19","2","2455.1","2332.34"
"MOLOCO_CAMP_042","2025-07-05","Moloco","retargeting","Mobile","iOS","India","8574","403","34","114.32","102.89"
"META_CAMP_046","2025-07-08","Meta","acquisition","Mobile","Android","Germany","1827","20","3","6173.65","5864.97"
"META_CAMP_015","2025-06-15","Meta","acquisition","Mobile","Android","UK","2119","87","8","274.31","260.59"
"GOOGLE_CAMP_015","2025-07-04","Google","acquisition","Mobile","Android","Canada","1000","47","2","1649.39","1814.33"
"META_CAMP_012","2025-07-07","Meta","acquisition","Desktop","Desktop","UK","10523","102","23","15000.0","14250.0"
"META_CAMP_050","2025-06-18","Meta","acquisition","Desktop","Desktop","UK","4274","164","26","4132.98","3926.33"
"GOOGLE_CAMP_014","2025-06-14","Google","acquisition","Desktop","Desktop","UK","2446","19","4","1586.26","1744.89"
"TIKTOK_CAMP_035","2025-07-08","TikTok","acquisition","Mobile","Android","UK","1000","46","1","2130.85","2855.34"
"GOOGLE_CAMP_042","2025-07-12","Google","acquisition","Mobile","Android","Brazil","2126","33","8","1741.88","1916.07"
"MOLOCO_CAMP_015","2025-06-21","Moloco","retargeting","Mobile","iOS","Japan","2028","11","0","395.44","355.9"
"GOOGLE_CAMP_023","2025-06-25","Google","acquisition","Mobile","Android","Canada","4509","41","8","2151.09","2366.2"
"AFFILIATE_CAMP_023","2025-07-01","Affiliate","acquisition","Desktop","Desktop","Brazil","7736","160","12","2662.36","1730.53"
"MOLOCO_CAMP_036","2025-06-15","Moloco","retargeting","Desktop","Desktop","USA","1604","39","6","870.43","783.39"
"GOOGLE_CAMP_010","2025-06-17","Google","acquisition","Mobile","iOS","Brazil","1000","40","8","34.48","37.93"
"GOOGLE_CAMP_007","2025-07-10","Google","acquisition","Mobile","iOS","Brazil","7090","183","19","1358.46","1494.31"
"GOOGLE_CAMP_043","2025-06-13","Google","acquisition","Mobile","iOS","Brazil","13965","118","4","2576.16","2833.78"
"GOOGLE_CAMP_003","2025-07-09","Google","acquisition","Desktop","Desktop","India","2456","102","19","1628.02","1790.82"
"GOOGLE_CAMP_010","2025-07-04","Google","acquisition","Mobile","iOS","UK","1000","42","5","2898.59","3188.45"
"META_CAMP_035","2025-07-05","Meta","acquisition","Mobile","Android","Japan","10933","397","117","1144.66","1087.43"
"META_CAMP_036","2025-07-05","Meta","acquisition","Mobile","iOS","UK","2180","20","0","6481.28","6157.22"
"META_CAMP_044","2025-07-02","Meta","acquisition","Mobile","Android","Canada","2674","75","8","13270.75","12607.21"
"TIKTOK_CAMP_028","2025-06-18","TikTok","acquisition","Desktop","Desktop","Japan","1000","21","4","2806.41","3760.59"
"META_CAMP_005","2025-06-25","Meta","acquisition","Mobile","Android","India","3275","81","12","3165.04","3006.79"
"AFFILIATE_CAMP_006","2025-06-14","Affiliate","acquisition","Mobile","iOS","Brazil","1225","44","2","3041.66","1977.08"
"GOOGLE_CAMP_009","2025-07-06","Google","acquisition","Desktop","Desktop","Japan","2498","28","7","657.57","723.33"
"META_CAMP_024","2025-06-27","Meta","acquisition","Mobile","iOS","Canada","4997","80","14","15000.0","14250.0"
"MOLOCO_CAMP_019","2025-07-09","Moloco","retargeting","Mobile","iOS","Germany","14017","562","129","718.09","646.28"
"GOOGLE_CAMP_026","2025-06-18","Google","acquisition","Mobile","Android","Canada","20000","675","145","91.72","100.89"
"GOOGLE_CAMP_050","2025-06-21","Google","acquisition","Mobile","iOS","Brazil","6015","206","35","1701.57","1871.73"
"GOOGLE_CAMP_022","2025-06-16","Google","acquisition","Mobile","iOS","UK","2847","96","13","752.74","828.01"
"META_CAMP_017","2025-06-17","Meta","acquisition","Desktop","Desktop","UK","7559","91","9","6745.25","6407.99"
"META_CAMP_028","2025-06-22","Meta","acquisition","Mobile","Android","Japan","1000","39","5","6289.71","5975.22"
"GOOGLE_CAMP_042","2025-07-03","Google","acquisition","Desktop","Desktop","Japan","2016","13","1","809.19","890.11"
"GOOGLE_CAMP_002","2025-07-01","Google","acquisition","Mobile","Android","Japan","19480","296","48","112.21","123.43"
"AFFILIATE_CAMP_029","2025-07-11","Affiliate","acquisition","Desktop","Desktop","UK","6251","286","53","1496.32","972.61"
"MOLOCO_CAMP_034","2025-06-12","Moloco","retargeting","Mobile","iOS","USA","20000","709","45","1329.61","1196.65"
"GOOGLE_CAMP_036","2025-06-29","Google","acquisition","Desktop","Desktop","UK","11144","410","76","5279.69","5807.66"
"GOOGLE_CAMP_041","2025-06-15","Google","acquisition","Mobile","Android","Germany","17267","513","119","2003.2","2203.52"
"MOLOCO_CAMP_048","2025-06-21","Moloco","retargeting","Mobile","Android","Germany","2864","111","19","4584.51","4126.06"
"META_CAMP_023","2025-07-01","Meta","acquisition","Mobile","Android","Japan","1768","63","10","4334.28","4117.57"
"GOOGLE_CAMP_024","2025-07-07","Google","acquisition","Desktop","Desktop","UK","8485","65","13","7061.5","7767.65"
"GOOGLE_CAMP_005","2025-06-20","Google","acquisition","Mobile","Android","Canada","1679","14","2","2174.22","2391.64"
"TIKTOK_CAMP_001","2025-06-22","TikTok","acquisition","Desktop","Desktop","Brazil","5663","168","38","8832.83","11835.99"
"GOOGLE_CAMP_010","2025-06-18","Google","acquisition","Mobile","iOS","Germany","8835","408","40","8773.01","9650.31"
"GOOGLE_CAMP_004","2025-06-24","Google","acquisition","Mobile","Android","Germany","14830","422","16","1462.77","1609.05"
"GOOGLE_CAMP_025","2025-07-08","Google","acquisition","Desktop","Desktop","Japan","1000","31","7","2944.95","3239.44"
"MOLOCO_CAMP_050","2025-06-25","Moloco","retargeting","Mobile","Android","Japan","5944","238","40","1246.43","1121.79"
"MOLOCO_CAMP_005","2025-07-07","Moloco","retargeting","Mobile","Android","India","1324","21","3","4952.41","4457.17"
"META_CAMP_048","2025-06-28","Meta","acquisition","Mobile","iOS","Germany","4727","144","10","8012.85","7612.21"
"META_CAMP_035","2025-07-04","Meta","acquisition","Desktop","Desktop","India","3014","117","26","317.04","301.19"
"GOOGLE_CAMP_034","2025-06-30","Google","acquisition","Desktop","Desktop","Germany","1615","72","16","2342.36","2576.6"
"GOOGLE_CAMP_025","2025-07-10","Google","acquisition","Mobile","iOS","Brazil","20000","596","69","903.96","994.36"
"GOOGLE_CAMP_026","2025-06-13","Google","acquisition","Mobile","Android","Germany","3698","140","6","1149.62","1264.58"
"GOOGLE_CAMP_021","2025-07-08","Google","acquisition","Mobile","iOS","India","1000","33","8","1256.84","1382.52"
"META_CAMP_022","2025-07-04","Meta","acquisition","Desktop","Desktop","India","20000","707","141","2338.8","2221.86"
"GOOGLE_CAMP_037","2025-07-10","Google","acquisition","Mobile","iOS","USA","5366","152","29","1847.6","2032.36"
"AFFILIATE_CAMP_036","2025-06-25","Affiliate","acquisition","Mobile","iOS","Canada","2822","72","16","3010.38","1956.75"
"MOLOCO_CAMP_030","2025-07-03","Moloco","retargeting","Mobile","iOS","USA","4343","160","39","1689.86","1520.87"
"TABOOLA_CAMP_018","2025-06-15","Taboola","acquisition","Mobile","Android","Japan","16843","668","39","1114.19","668.51"
"GOOGLE_CAMP_030","2025-06-29","Google","acquisition","Desktop","Desktop","Canada","20000","910","79","4290.16","4719.18"
"META_CAMP_016","2025-06-16","Meta","acquisition","Desktop","Desktop","USA","1000","46","0","4811.81","4571.22"
"TABOOLA_CAMP_013","2025-07-10","Taboola","acquisition","Mobile","Android","Japan","5757","191","33","1320.36","792.22"
"GOOGLE_CAMP_036","2025-06-18","Google","acquisition","Mobile","Android","UK","20000","256","50","3517.66","3869.43"
"AFFILIATE_CAMP_035","2025-07-10","Affiliate","acquisition","Mobile","Android","Canada","6556","82","24","152.44","99.09"
"MOLOCO_CAMP_024","2025-06-27","Moloco","retargeting","Mobile","Android","Germany","2775","137","41","2275.94","2048.35"
"GOOGLE_CAMP_024","2025-06-30","Google","acquisition","Mobile","iOS","UK","1000","22","3","3769.67","4146.64"
"GOOGLE_CAMP_006","2025-07-12","Google","acquisition","Mobile","Android","India","5207","60","3","567.27","624.0"
"GOOGLE_CAMP_039","2025-06-19","Google","acquisition","Mobile","Android","UK","1624","72","8","2608.47","2869.32"
"GOOGLE_CAMP_003","2025-07-06","Google","acquisition","Mobile","Android","Canada","11723","277","64","2378.7","2616.57"
"GOOGLE_CAMP_046","2025-07-03","Google","acquisition","Mobile","iOS","Japan","4861","165","49","7130.69","7843.76"
"AFFILIATE_CAMP_040","2025-06-19","Affiliate","acquisition","Desktop","Desktop","Canada","1000","28","6","546.3","355.1"
"AFFILIATE_CAMP_050","2025-06-24","Affiliate","acquisition","Desktop","Desktop","Brazil","3771","154","27","1896.27","1232.58"
"GOOGLE_CAMP_047","2025-07-10","Google","acquisition","Mobile","Android","UK","1644","47","1","7823.1","8605.41"
"GOOGLE_CAMP_001","2025-06-15","Google","acquisition","Desktop","Desktop","Germany","6421","94","23","9673.41","10640.75"
"AFFILIATE_CAMP_032","2025-07-08","Affiliate","acquisition","Desktop","Desktop","USA","20000","806","134","537.72","349.52"
"GOOGLE_CAMP_004","2025-06-24","Google","acquisition","Desktop","Desktop","India","1347","35","1","224.15","246.57"
"MOLOCO_CAMP_032","2025-07-10","Moloco","retargeting","Desktop","Desktop","USA","1000","24","6","2590.62","2331.56"
"TABOOLA_CAMP_025","2025-06-28","Taboola","acquisition","Mobile","iOS","USA","4288","163","4","1280.03","768.02"
"TABOOLA_CAMP_035","2025-06-14","Taboola","acquisition","Mobile","Android","India","9949","373","109","3589.03","2153.42"
"META_CAMP_042","2025-06-17","Meta","acquisition","Mobile","Android","Japan","4901","136","38","834.34","792.62"
"META_CAMP_048","2025-06-27","Meta","acquisition","Desktop","Desktop","Canada","10688","62","8","9785.75","9296.46"
"GOOGLE_CAMP_017","2025-06-25","Google","acquisition","Mobile","Android","UK","12198","491","17","10860.48","11946.53"
"GOOGLE_CAMP_003","2025-06-29","Google","acquisition","Mobile","iOS","UK","3191","90","24","457.09","502.8"
"GOOGLE_CAMP_017","2025-06-30","Google","acquisition","Mobile","Android","Brazil","15312","546","107","440.57","484.63"
"TIKTOK_CAMP_014","2025-07-09","TikTok","acquisition","Mobile","iOS","Germany","1000","8","1","61.23","82.05"
"MOLOCO_CAMP_012","2025-06-16","Moloco","retargeting","Mobile","iOS","Japan","20000","370","65","46.15","41.54"
"META_CAMP_004","2025-07-02","Meta","acquisition","Mobile","iOS","India","13405","623","111","9837.12","9345.26"
"META_CAMP_016","2025-06-22","Meta","acquisition","Mobile","Android","India","5117","167","16","432.33","410.71"
"GOOGLE_CAMP_042","2025-07-12","Google","acquisition","Mobile","Android","USA","17329","267","37","3367.57","3704.33"
"AFFILIATE_CAMP_007","2025-06-20","Affiliate","acquisition","Mobile","Android","Germany","15854","607","134","8014.67","5209.54"
"GOOGLE_CAMP_017","2025-06-12","Google","acquisition","Desktop","Desktop","Brazil","2237","110","19","89.91","98.9"
"META_CAMP_041","2025-06-15","Meta","acquisition","Desktop","Desktop","Canada","11969","541","18","4384.29","4165.08"
"GOOGLE_CAMP_007","2025-06-20","Google","acquisition","Desktop","Desktop","India","1676","37","3","1427.81","1570.59"
"TABOOLA_CAMP_043","2025-07-02","Taboola","acquisition","Desktop","Desktop","Brazil","3053","150","13","4500.21","2700.13"
"GOOGLE_CAMP_049","2025-07-07","Google","acquisition","Mobile","iOS","USA","2807","22","3","252.18","277.4"
"GOOGLE_CAMP_048","2025-06-30","Google","acquisition","Mobile","iOS","USA","15660","156","44","315.55","347.1"
"GOOGLE_CAMP_030","2025-07-12","Google","acquisition","Desktop","Desktop","USA","1950","32","3","930.57","1023.63"
"MOLOCO_CAMP_040","2025-06-26","Moloco","retargeting","Desktop","Desktop","UK","14940","243","45","7398.46","6658.61"
"GOOGLE_CAMP_032","2025-06-17","Google","acquisition","Mobile","iOS","Brazil","1000","11","2","1763.43","1939.77"
"TABOOLA_CAMP_030","2025-07-01","Taboola","acquisition","Mobile","iOS","UK","1816","39","6","1020.06","612.04"
"META_CAMP_048","2025-07-08","Meta","acquisition","Mobile","Android","Japan","1800","21","0","1395.93","1326.13"
"GOOGLE_CAMP_023","2025-07-12","Google","acquisition","Mobile","iOS","India","3501","17","2","65.7","72.27"
"TIKTOK_CAMP_018","2025-06-23","TikTok","acquisition","Mobile","Android","Germany","12356","435","58","2422.88","3246.66"
"GOOGLE_CAMP_031","2025-06-15","Google","acquisition","Mobile","iOS","USA","6047","238","28","163.39","179.73"
"META_CAMP_019","2025-07-09","Meta","acquisition","Mobile","iOS","Japan","1243","8","0","6413.15","6092.49"
"GOOGLE_CAMP_005","2025-06-14","Google","acquisition","Mobile","Android","UK","1000","18","2","1571.83","1729.01"
"GOOGLE_CAMP_006","2025-06-27","Google","acquisition","Mobile","Android","Japan","10133","315","24","564.73","621.2"
"GOOGLE_CAMP_023","2025-06-26","Google","acquisition","Mobile","Android","Japan","3250","84","24","937.36","1031.1"
"META_CAMP_036","2025-07-12","Meta","acquisition","Desktop","Desktop","Japan","2058","85","18","9176.32","8717.5"
"AFFILIATE_CAMP_033","2025-06-17","Affiliate","acquisition","Desktop","Desktop","Japan","7880","267","54","185.86","120.81"
"TABOOLA_CAMP_002","2025-07-07","Taboola","acquisition","Mobile","Android","India","19104","96","25","1452.85","871.71"
"AFFILIATE_CAMP_023","2025-07-09","Affiliate","acquisition","Desktop","Desktop","Brazil","11940","596","158","3773.22","2452.59"
"GOOGLE_CAMP_009","2025-06-13","Google","acquisition","Mobile","Android","India","2720","45","1","4924.88","5417.37"
"AFFILIATE_CAMP_004","2025-06-21","Affiliate","acquisition","Mobile","Android","USA","10219","309","8","1874.84","1218.65"
"META_CAMP_016","2025-07-03","Meta","acquisition","Desktop","Desktop","India","1000","33","8","174.73","165.99"
"AFFILIATE_CAMP_021","2025-06-17","Affiliate","acquisition","Mobile","iOS","USA","20000","871","45","476.33","309.61"
"GOOGLE_CAMP_030","2025-06-18","Google","acquisition","Mobile","Android","Brazil","3514","125","15","1.7","1.87"
"TIKTOK_CAMP_002","2025-06-20","TikTok","acquisition","Mobile","Android","Canada","20000","352","71","4588.54","6148.64"
"META_CAMP_030","2025-07-12","Meta","acquisition","Mobile","Android","UK","20000","709","67","15000.0","14250.0"
"META_CAMP_005","2025-07-12","Meta","acquisition","Desktop","Desktop","Japan","7738","42","3","2783.17","2644.01"
"AFFILIATE_CAMP_022","2025-07-12","Affiliate","acquisition","Desktop","Desktop","Germany","1000","9","2","6394.53","4156.44"
"GOOGLE_CAMP_008","2025-06-14","Google","acquisition","Desktop","Desktop","UK","13533","78","12","2273.33","2500.66"
"GOOGLE_CAMP_033","2025-06-12","Google","acquisition","Mobile","iOS","Germany","3763","102","12","3638.73","4002.6"
"AFFILIATE_CAMP_050","2025-06-22","Affiliate","acquisition","Mobile","iOS","Canada","4927","201","23","731.51","475.48"
"GOOGLE_CAMP_038","2025-06-28","Google","acquisition","Desktop","Desktop","UK","1000","26","0","4180.15","4598.16"
"GOOGLE_CAMP_039","2025-07-05","Google","acquisition","Desktop","Desktop","Brazil","19357","845","164","5557.75","6113.52"
"MOLOCO_CAMP_001","2025-07-06","Moloco","retargeting","Desktop","Desktop","Brazil","6287","191","35","3640.85","3276.76"
"GOOGLE_CAMP_005","2025-06-14","Google","acquisition","Mobile","Android","Brazil","4251","185","36","13282.1","14610.31"
"GOOGLE_CAMP_010","2025-07-11","Google","acquisition","Desktop","Desktop","Japan","2603","121","12","553.64","609.0"
"AFFILIATE_CAMP_015","2025-06-19","Affiliate","acquisition","Desktop","Desktop","Brazil","2044","54","10","5255.39","3416.0"
"GOOGLE_CAMP_008","2025-06-19","Google","acquisition","Mobile","iOS","Brazil","20000","867","162","11242.12","12366.33"
"MOLOCO_CAMP_025","2025-06-16","Moloco","retargeting","Mobile","iOS","Brazil","16491","326","76","58.44","52.6"
"AFFILIATE_CAMP_017","2025-06-28","Affiliate","acquisition","Mobile","iOS","USA","3733","77","10","1198.18","778.82"
"GOOGLE_CAMP_017","2025-07-01","Google","acquisition","Mobile","Android","India","1000","35","6","4.44","4.88"
"AFFILIATE_CAMP_020","2025-06-23","Affiliate","acquisition","Mobile","Android","Japan","1068","19","5","6388.02","4152.21"
"GOOGLE_CAMP_001","2025-07-05","Google","acquisition","Desktop","Desktop","Germany","7496","207","22","128.63","141.49"
"MOLOCO_CAMP_029","2025-06-22","Moloco","retargeting","Desktop","Desktop","Brazil","12814","278","72","379.03","341.13"
"MOLOCO_CAMP_044","2025-06-14","Moloco","retargeting","Desktop","Desktop","Japan","2854","19","4","1706.36","1535.72"
"META_CAMP_018","2025-07-01","Meta","acquisition","Mobile","iOS","Brazil","9499","129","5","3604.87","3424.63"
"META_CAMP_041","2025-06-13","Meta","acquisition","Mobile","Android","India","5725","30","8","2813.23","2672.57"
"AFFILIATE_CAMP_011","2025-06-14","Affiliate","acquisition","Mobile","Android","USA","3964","188","54","1483.03","963.97"
"GOOGLE_CAMP_013","2025-07-01","Google","acquisition","Mobile","iOS","Japan","20000","503","128","3934.33","4327.76"
